x y z
-0.6296149337790504 1.2859834697910015 -0.36852023228029107
0.8556497064162042 -0.351268847052615 0.5104747290920246
1.2267803630156562 -0.06469931715731833 0.976164884186819
0.46081961140898947 0.03831849181670579 -0.7927342788818722
-0.5534728776826279 1.7935003357212913 -0.6564132246651998
-1.4142676089621595 -1.0577688214401304 0.5599707770407709
0.6169207772728448 0.06805402338760305 -0.9166039263405541
-0.9364501675389354 1.7041160610249704 -1.106940153784133
1.3056120883991165 -0.13793577943324914 0.8012540837830536
-1.125345135203934 1.1992684392049564 -0.8261878559167122
-0.8369618015924072 1.4589530914220885 -0.37823952584966447
-1.1012349111304174 -1.151830727382322 0.797647584719837
-0.7624642435648363 -1.3048402976352087 1.2644471192180724
0.6926855963989414 -0.041363644427939814 -0.1071664381246827
0.7073646847183526 0.19118378453487844 -1.9686080043895002
0.5336458151766311 0.27842177368836923 -0.5854389893796631
-1.5696770561419409 -1.1465212546683066 1.07685049629206
-0.946824864609327 -1.8779027637009456 1.0511761129721262
0.40052438729131595 0.25129809124049407 -0.16561632027525988
-1.0119768193269618 1.1078845066702625 -1.3346656452805334
-0.987007591882076 -1.513137931411738 1.5023516223035474
-0.9714254595674738 1.889763395344169 -1.061427453193092
-1.0407072627716805 -0.881880228973604 0.5889870588872402
0.9208178981544006 0.3316405355876606 -0.1438829678274881
1.5742520677828196 -0.34078850235420344 0.8743105368024418
1.061480477671577 -0.20874322439352921 -0.6788057118680381
-1.6312812214935193 -1.6807659667398152 1.049971006113601
-1.2039350564122224 1.2591139363423813 -1.317031302216745
-1.4626527545263837 0.849715841324551 -1.077099044931222
1.021973378876742 0.3246487678566714 -0.8600534172053078
1.1879789019103364 0.23024341363827577 0.6402613698424557
-0.7177312784049809 1.3624097762827425 -1.8222324726958476
-1.0346959976879089 1.2936865367419863 -1.4379965569136048
1.3721707284022904 0.13867994085740049 0.22948660818913752
1.1895852490784573 -0.49585876810985124 1.0065362416719053
-0.7373248745643141 1.3317158307270567 -1.3186545423713163
1.203690244866192 0.0833003456992039 0.87333711232431
1.2912404707201266 -0.2724824099491715 0.974998286048317
-0.696979512402721 1.2896494497042514 -1.2072353139101677
-1.2374058100227368 -0.9786631191930301 1.0496671831992808
0.582567309335222 -0.24295442654073218 -0.18557791190170014
-1.0837882606864815 -1.6241733270611662 2.062254911910322
0.6372309050315821 0.29279638317969575 -0.9100736349629203
-0.6149007249834788 1.1409317460612034 -1.7664422983484882
0.5626440318540455 0.36576621920243085 -0.5753538314534222
0.6699096626835896 0.08515010134173517 -1.3245201158660498
0.7127473684345771 0.8318691431423393 -0.8696099677064952
-0.6028206553715845 -1.0060244146717827 0.9877440397475218
-1.0981303637916784 1.1198924006179192 -0.7736479948069851
1.1166165196283628 0.2771603350198922 0.36471038826924274
-0.7538747580746804 1.0457990112092956 -1.497402844128329
